label,qid,docid,comment:,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46
0,14043,23,docid = GX001-82-4265469 inc = 1 prob = 0.0897452,0.070465,0.0,0.0,0.0,0.070465,0.0,0.0,0.0,0.0,0.0,0.302695,0.0,0.0,0.0,0.306505,0.105061,0.724138,0.4,0.222222,0.105643,0.563511,0.529224,0.651298,0.681517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571287,0.505055,0.651572,0.660299,0.166667,0.130769,0.0,0.006736,0.058394,0.282051
0,14043,24,docid = GX001-90-15222563 inc = 1 prob = 0.0926985,0.076796,0.428571,0.2,0.0,0.077897,0.0,0.0,0.0,0.0,0.0,0.373796,0.980392,0.377828,0.0,0.381173,0.056984,0.241379,0.15,0.222222,0.057085,0.761308,0.817969,0.877944,0.836316,0.82558,0.633496,0.926664,0.509509,0.718762,0.624309,0.741913,0.465352,0.0,0.0,0.0,0.0,0.764227,0.785569,0.882126,0.812631,0.333333,0.146154,0.0,0.014588,0.058394,0.230769
0,14043,25,docid = GX002-31-7623468 inc = 1 prob = 0.0700562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302636,0.0,0.0,0.0,0.306819,0.00124,0.068966,0.1,0.055556,0.001113,0.139347,0.155388,0.232104,0.011279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140786,0.105,0.230654,0.004301,0.166667,0.038462,0.0,0.00049,0.007299,0.0
0,14043,26,docid = GX002-45-1628665 inc = 0.0592873109842441 prob = 0.0905648,0.227911,0.142857,0.2,0.0,0.228461,0.0,0.0,0.0,0.0,0.0,0.230786,0.097196,0.058615,0.0,0.233302,0.234286,0.413793,0.25,0.333333,0.234615,0.338075,0.619113,0.693981,0.720301,0.073158,0.0,0.0,0.0,0.08703,0.015457,0.000861,0.015292,0.0,0.0,0.0,0.0,0.349978,0.594025,0.69606,0.699724,0.333333,0.307692,0.0,0.205668,0.014599,0.333333
0,14043,27,docid = GX002-82-5309308 inc = 0.0327244391382991 prob = 0.0896177,0.000275,0.0,0.0,0.0,0.000275,0.0,0.0,0.0,0.0,0.0,0.302461,0.0,0.0,0.0,0.306642,0.000784,0.0,0.0,0.277778,0.000658,0.041272,0.183221,0.236888,0.138848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043344,0.143818,0.235451,0.115338,0.333333,0.176923,0.0,0.0,0.0,0.102564
0,14043,28,docid = GX003-03-14442256 inc = 1 prob = 0.0916686,0.042114,0.142857,0.0,0.0,0.042389,0.0,0.0,0.0,0.0,0.0,0.334176,0.326797,0.0,0.0,0.339047,0.036032,0.034483,0.3,0.277778,0.036083,0.766032,0.769215,0.799233,0.781473,1.0,0.747913,0.749595,0.555523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767914,0.734436,0.799603,0.755863,0.333333,0.176923,0.0,0.000782,0.007299,0.435897
0,14043,29,docid = GX004-80-16628081 inc = 0.0327244391382991 prob = 0.0897452,0.037159,0.0,0.0,0.0,0.037159,0.0,0.0,0.0,0.0,0.0,0.292797,0.0,0.0,0.0,0.296769,0.069661,0.034483,0.3,0.277778,0.069712,0.315331,0.456268,0.558922,0.608718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325815,0.439968,0.562041,0.591317,0.5,0.138462,0.0,0.00188,0.014599,0.538462
0,14043,30,docid = GX004-90-5484836 inc = 1 prob = 0.0673722,0.002202,0.0,0.0,0.0,0.002202,0.0,0.0,0.0,0.0,0.0,0.302773,0.0,0.0,0.0,0.306918,0.003543,0.034483,0.15,0.111111,0.003441,0.134698,0.298374,0.306844,0.407006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132663,0.268888,0.303966,0.385278,0.0,0.046154,0.0,1.0,0.445255,0.230769
0,14043,31,docid = GX005-68-4648846 inc = 1 prob = 0.0884558,0.0,0.428571,0.2,0.0,0.001101,0.0,0.0,0.0,0.0,0.0,0.302847,0.557949,0.131649,0.0,0.30852,0.0,0.37931,0.2,0.277778,0.000253,0.27417,0.280797,0.226765,0.092027,0.35955,0.26848,0.201414,0.228848,0.219568,0.145848,0.016933,0.120263,0.0,0.0,0.0,0.0,0.360181,0.174333,0.265963,0.077078,0.333333,0.123077,0.0,0.013248,0.014599,0.0
0,14043,32,docid = GX005-95-16706322 inc = 0.0432757044083702 prob = 0.091289,0.011836,0.0,0.4,0.0,0.012386,0.0,0.0,0.0,0.0,0.0,0.31009,0.0,0.504942,0.0,0.315059,0.007161,0.0,0.75,0.388889,0.007465,0.590516,0.690578,0.700524,0.593461,0.0,0.0,0.0,0.0,0.357434,0.650603,0.752299,0.618995,0.0,0.0,0.0,0.0,0.595945,0.6567,0.707747,0.576284,0.833333,0.292308,0.0,2.7e-05,0.007299,0.0
0,14043,33,docid = GX008-01-4642180 inc = 0.295794841449392 prob = 0.0980421,0.011561,0.428571,0.6,0.0,0.013212,0.0,0.0,0.0,0.0,0.0,0.317687,0.85515,0.981437,0.0,0.325804,0.007338,0.344828,0.5,0.388889,0.007768,0.784671,0.878165,0.802843,0.798505,0.677197,1.0,1.0,0.891766,0.823065,0.94859,1.0,0.822741,0.0,0.0,0.0,0.0,0.802573,0.853279,0.833758,0.785835,0.833333,0.292308,0.0,3.8e-05,0.007299,0.0
0,14043,34,docid = GX008-17-16146689 inc = 1 prob = 0.0905089,0.006331,0.285714,0.6,0.0,0.007707,0.0,0.0,0.0,0.0,0.0,0.310532,0.29875,0.662224,0.0,0.315686,0.006022,0.344828,0.35,0.388889,0.006377,0.76985,0.845638,0.75749,0.746692,0.260593,0.385353,0.142381,0.433397,0.806275,1.0,0.904339,1.0,0.0,0.0,0.0,0.0,0.778196,0.824347,0.783299,0.739886,0.833333,0.292308,0.0,3.8e-05,0.007299,0.0
0,14043,35,docid = GX009-38-5232275 inc = 0.0592873109842441 prob = 0.0964134,0.022846,0.0,0.0,0.0,0.022846,0.0,0.0,0.0,0.0,0.0,0.294762,0.0,0.0,0.0,0.298805,0.048785,0.206897,0.8,0.333333,0.049241,0.22069,0.462087,0.543105,0.648165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227073,0.439434,0.542717,0.626019,0.5,0.2,0.0,0.015611,0.007299,0.102564
0,14043,36,docid = GX009-83-0360988 inc = 0.0432757044083702 prob = 0.0896717,0.001376,0.285714,0.4,0.0,0.002477,0.0,0.0,0.0,0.0,0.0,0.30243,0.258317,0.175785,0.0,0.306532,0.000531,0.103448,0.15,0.277778,0.000557,0.038307,0.379265,0.278484,0.262387,0.507563,0.449184,0.054181,0.490375,0.334405,0.252617,0.013978,0.329607,0.0,0.0,0.0,0.0,0.03656,0.350126,0.299337,0.256408,0.5,0.238462,0.0,0.020413,0.029197,0.051282
0,14043,37,docid = GX010-46-9356826 inc = 0.0432757044083702 prob = 0.089681,0.001376,0.285714,0.4,0.0,0.002477,0.0,0.0,0.0,0.0,0.0,0.30243,0.258317,0.175785,0.0,0.306532,0.000607,0.103448,0.15,0.277778,0.000633,0.038333,0.363757,0.277909,0.25251,0.507563,0.449184,0.054181,0.490375,0.334405,0.252617,0.013978,0.329607,0.0,0.0,0.0,0.0,0.03659,0.349789,0.298766,0.250461,0.5,0.223077,0.0,0.020899,0.029197,0.051282
0,14043,38,docid = GX013-88-8010031 inc = 0.149541419547573 prob = 0.0958027,0.317919,0.0,0.0,0.0,0.317919,0.0,0.0,0.0,0.0,0.0,0.233983,0.0,0.0,0.0,0.236385,0.409742,0.068966,0.1,0.277778,0.409717,0.459324,0.667734,0.742896,0.747179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471918,0.640662,0.744477,0.725883,0.5,0.153846,0.0,0.005512,0.10219,0.025641
0,14043,39,docid = GX014-53-13484261 inc = 0.295794841449392 prob = 0.091012,0.01101,0.0,0.6,0.0,0.011836,0.0,0.0,0.0,0.0,0.0,0.316987,0.0,0.981437,0.0,0.323127,0.005693,0.0,0.5,0.277778,0.00582,0.791738,0.898407,0.809422,0.835669,0.0,0.0,0.0,0.0,0.823065,0.918159,1.0,0.822741,0.0,0.0,0.0,0.0,0.80149,0.868553,0.828431,0.81472,0.333333,0.176923,0.0,0.000183,0.007299,0.0
0,14043,40,docid = GX014-94-14582491 inc = 0.0592873109842441 prob = 0.0892813,0.000826,0.142857,0.0,0.0,0.001101,0.0,0.0,0.0,0.0,0.0,0.302711,0.201555,0.0,0.0,0.30713,0.001518,0.103448,0.25,0.444444,0.00167,0.08503,0.259659,0.260167,0.240081,0.396031,0.364594,0.139375,0.265861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107107,0.238375,0.277381,0.224262,0.666667,0.3,0.0,0.000994,0.007299,0.0
0,14043,41,docid = GX014-95-16375535 inc = 0.0154494613648187 prob = 0.0898008,0.024222,0.0,0.0,0.0,0.024222,0.0,0.0,0.0,0.0,0.0,0.307063,0.0,0.0,0.0,0.311137,0.021812,0.137931,0.0,0.222222,0.021761,0.725424,0.692994,0.729134,0.762305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7307,0.666739,0.733331,0.741347,0.333333,0.138462,0.0,0.060816,0.014599,0.051282
0,14043,42,docid = GX014-99-1329988 inc = 0.295794841449392 prob = 0.104866,0.017616,0.0,1.0,0.0,0.018993,0.0,0.0,0.0,0.0,0.0,0.323959,0.0,1.0,0.0,0.329449,0.006984,0.0,0.7,0.277778,0.007212,0.809433,0.979255,0.877011,0.891455,0.0,0.0,0.0,0.0,0.661253,0.831254,0.856964,0.833803,0.0,0.0,0.0,0.0,0.81041,0.94083,0.888326,0.867477,0.333333,0.176923,0.0,0.000223,0.007299,0.0
0,14043,43,docid = GX015-11-6810229 inc = 1 prob = 0.0830707,0.051473,0.0,0.4,0.0,0.052023,0.0,0.0,0.0,0.0,0.0,0.279889,0.0,0.175785,0.0,0.283724,0.093573,0.068966,0.6,0.111111,0.093725,0.104875,0.359427,0.462816,0.565328,0.0,0.0,0.0,0.0,0.147603,0.107267,0.010104,0.202744,0.0,0.0,0.0,0.0,0.122603,0.367524,0.480062,0.564256,0.166667,0.061538,0.0,0.006282,0.007299,0.025641
0,14043,44,docid = GX017-97-4955554 inc = 1 prob = 0.0911763,0.013212,0.0,0.0,0.0,0.013212,0.0,0.0,0.0,0.0,0.0,0.305151,0.0,0.0,0.0,0.309285,0.015233,0.241379,0.3,0.111111,0.015359,0.681343,0.807318,0.710339,0.814835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683723,0.76928,0.712542,0.788332,0.166667,0.169231,0.0,0.001569,0.007299,0.025641
0,14043,45,docid = GX018-38-2677990 inc = 1 prob = 0.111679,0.121938,0.0,0.2,0.0,0.122213,0.0,0.0,0.0,0.0,0.0,0.302295,0.0,0.131649,0.0,0.306242,0.118649,0.275862,0.25,0.111111,0.118775,0.245224,0.437316,0.594033,0.646502,0.0,0.0,0.0,0.0,0.19547,0.131993,0.016502,0.109945,0.0,0.0,0.0,0.0,0.252174,0.421573,0.596878,0.628499,0.166667,0.069231,0.0,0.008994,0.036496,0.230769
0,14043,46,docid = GX019-30-15913834 inc = 1 prob = 0.103839,0.159923,0.0,0.0,0.0,0.159923,0.0,0.0,0.0,0.0,0.0,0.261077,0.0,0.0,0.0,0.264322,0.221508,0.137931,0.2,0.222222,0.221559,0.236699,0.532269,0.6486,0.695442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244189,0.509968,0.649463,0.675174,0.333333,0.153846,0.0,0.004101,0.029197,0.0
0,14043,47,docid = GX019-35-2476478 inc = 0.0749832383598018 prob = 0.0848712,0.000551,0.0,0.0,0.0,0.000551,0.0,0.0,0.0,0.0,0.0,0.302285,0.0,0.0,0.0,0.306464,0.00081,0.034483,0.1,0.333333,0.000784,0.018246,0.237093,0.238032,0.165098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019851,0.181466,0.235868,0.133904,0.333333,0.215385,0.0,0.022826,0.036496,0.025641
1,14043,48,docid = GX019-46-2159571 inc = 0.295794841449392 prob = 0.109238,0.074594,0.0,0.0,0.0,0.074594,0.0,0.0,0.0,0.0,0.0,0.357875,0.0,0.0,0.0,0.36178,0.063866,0.068966,0.6,0.333333,0.064119,0.980021,0.883746,0.933133,0.880131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983411,0.849898,0.937271,0.856058,0.5,0.207692,0.0,0.071052,0.007299,0.051282
1,14043,49,docid = GX019-94-5276832 inc = 1 prob = 0.12058,0.077622,0.0,0.0,0.0,0.077622,0.0,0.0,0.0,0.0,0.0,0.357266,0.0,0.0,0.0,0.361154,0.063816,0.068966,0.5,0.333333,0.064018,0.980642,0.891907,0.94124,0.887136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984111,0.857989,0.945586,0.862987,0.5,0.176923,0.0,0.071052,0.007299,0.051282
0,14043,50,docid = GX021-49-4663812 inc = 0.0197906201032169 prob = 0.09019,0.01046,0.0,0.0,0.0,0.01046,0.0,0.0,0.0,0.0,0.0,0.309684,0.0,0.0,0.0,0.313834,0.009008,0.0,0.05,0.388889,0.008957,0.769858,0.699519,0.700921,0.686849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.771253,0.670015,0.703216,0.664421,0.666667,0.323077,0.0,0.000452,0.007299,0.076923
0,14043,51,docid = GX021-51-1614115 inc = 1 prob = 0.0976832,0.016791,0.0,0.0,0.0,0.016791,0.0,0.0,0.0,0.0,0.0,0.308739,0.0,0.0,0.0,0.312857,0.012854,0.0,0.05,0.388889,0.012804,0.894245,0.89317,0.784087,0.88892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896189,0.855917,0.787565,0.861417,0.666667,0.330769,0.0,0.00033,0.007299,0.076923
0,14043,52,docid = GX021-51-8243107 inc = 0.295794841449392 prob = 0.103643,0.036884,0.0,0.0,0.0,0.036884,0.0,0.0,0.0,0.0,0.0,0.32869,0.0,0.0,0.0,0.332738,0.027632,0.0,0.05,0.388889,0.027581,0.952355,0.901411,0.881504,0.891954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955694,0.866973,0.88588,0.867104,0.666667,0.323077,0.0,0.000452,0.007299,0.076923
0,14043,53,docid = GX021-61-2144249 inc = 1 prob = 0.096311,0.008808,0.285714,0.0,0.0,0.009359,0.0,0.0,0.0,0.0,0.0,0.311372,0.446395,0.0,0.0,0.316361,0.00749,0.517241,0.05,0.388889,0.007819,0.859132,0.788935,0.727038,0.731888,0.278688,0.683291,0.756808,0.662828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863112,0.750173,0.734273,0.708453,0.666667,0.338462,0.0,0.000538,0.007299,0.076923
0,14043,54,docid = GX021-71-3551548 inc = 0.149541419547573 prob = 0.0745931,0.007982,0.0,0.0,0.0,0.007982,0.0,0.0,0.0,0.0,0.0,0.299533,0.0,0.0,0.0,0.303671,0.009944,0.034483,0.1,0.333333,0.009919,0.063009,0.238788,0.284554,0.372722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065405,0.224929,0.284903,0.358488,0.5,0.223077,0.0,0.00131,0.007299,0.025641
