label,qid,docid,comment:,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46
0,11936,25,docid = GX181-24-14116117 inc = 0.00556104107672951 prob = 0.0898334,0.001739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005592,0.0,0.0,0.0,0.0,0.000464,0.0,0.294118,1.0,0.001788,0.085846,0.278645,0.135799,0.04557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050297,0.141079,0.1288,0.0,1.0,0.931034,0.0,0.0,0.0,0.0
0,11936,26,docid = GX182-56-1410214 inc = 0.0933620716786183 prob = 0.27349,0.048696,0.0,0.0,0.0,0.047038,0.0,0.0,0.0,0.0,0.0,0.11264,0.0,0.0,0.0,0.110972,0.016107,0.0,0.294118,0.578947,0.01689,1.0,1.0,0.803511,0.977068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.796528,0.959367,1.0,0.517241,0.0,0.0,0.0,0.000517
0,11936,27,docid = GX212-98-16529929 inc = 1 prob = 0.137304,0.017391,0.0,0.0,1.0,0.017422,0.0,0.0,0.0,0.0,0.0,0.038306,0.0,0.0,0.31634,0.034987,0.008352,0.25,0.352941,0.684211,0.009604,0.706777,0.756337,0.580608,0.787286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210844,0.0,0.0,0.0,0.741804,0.791988,0.588927,0.889303,1.0,1.0,0.0,0.005238,0.02381,0.0
0,11936,28,docid = GX244-39-4607145 inc = 0.0101025966304357 prob = 0.0872532,0.010435,0.0,0.0,0.0,0.008711,0.0,0.0,0.0,0.0,0.0,0.009321,0.0,0.0,0.0,0.00341,0.010605,0.0,0.117647,0.210526,0.01073,0.118347,0.22583,0.093169,0.250262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085394,0.222053,0.093227,0.244909,0.25,0.103448,0.0,0.0,0.0,0.000517
0,11936,29,docid = GX244-99-6592616 inc = 0.0121870713885523 prob = 0.0904561,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4375,0.294118,0.157895,1.0,0.189251,0.615113,0.649962,0.779568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165099,0.631328,0.651452,0.780061,0.25,0.08046,0.0,0.000524,0.02381,1.0
0,11936,30,docid = GX250-83-5010958 inc = 1 prob = 0.0449243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000994,0.0,0.117647,0.315789,0.001258,0.0,0.13194,0.091569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846062,0.897246,0.997379,0.950948,0.053957,0.153092,0.130714,0.00795,0.75,0.252874,0.0,0.0,0.0,0.000258
0,11936,31,docid = GX256-12-16249508 inc = 1 prob = 0.399678,0.492174,0.0,0.0,0.0,0.491289,0.0,0.0,0.0,0.0,0.0,0.877267,0.0,0.0,0.0,0.895197,0.934049,0.4375,0.0,0.157895,0.933766,0.64732,0.866588,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654035,0.888796,1.0,1.0,0.75,0.137931,0.0,0.000356,0.02381,0.0
0,11955,32,docid = GX005-49-12289826 inc = 1 prob = 0.342176,0.0,0.333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161446,0.482552,1.0,1.0,0.181773,0.0,0.139535,0.272727,0.666667,0.0,1.0,0.609042,0.471113,0.246236,1.0,0.271698,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.595292,0.498872,0.24155,0.5,0.208333,0.0,1.0,0.428571,0.75
0,11955,33,docid = GX026-89-0932532 inc = 0.0509951503622305 prob = 0.366384,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.311727,0.0,0.0,0.0,0.306964,1.0,0.534884,1.0,0.333333,1.0,0.270965,0.917396,0.894727,0.897718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277987,0.916851,0.893941,0.896184,0.5,0.166667,0.0,0.055261,0.571429,1.0
0,11955,34,docid = GX033-42-14322208 inc = 0.0509951503622305 prob = 0.755485,0.724937,0.0,1.0,0.0,0.724874,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.179523,0.0,1.0,0.580122,0.023256,0.909091,0.666667,0.57972,0.541176,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545005,1.0,1.0,1.0,1.0,0.458333,0.0,0.011991,0.142857,0.0
0,11955,35,docid = GX260-61-2025264 inc = 0.00955050244797469 prob = 0.110239,0.823308,1.0,0.0,0.0,0.826633,0.0,0.0,0.0,0.0,0.0,0.288995,1.0,0.0,0.0,0.295004,0.585897,1.0,0.0,0.0,0.586502,0.0,0.155285,0.13536,0.207159,0.43585,0.0,0.111519,0.294927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147425,0.124154,0.197681,0.0,0.0,0.0,0.085909,1.0,0.0
0,11955,36,docid = GX267-06-7688648 inc = 1 prob = 0.550419,0.350251,0.0,0.0,0.0,0.348618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237986,0.0,0.0,1.0,0.237523,0.29715,0.727841,0.763153,0.774853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298938,0.725928,0.758219,0.771401,0.5,1.0,0.0,0.0,0.0,0.0
0,11955,37,docid = GX271-80-3572060 inc = 0.00575372863389513 prob = 0.0890609,0.033835,0.333333,0.0,0.0,0.032663,0.0,0.0,0.0,0.0,0.0,0.166515,0.490909,0.0,0.0,0.178632,0.03242,0.27907,0.0,0.666667,0.032495,0.31655,0.0,0.0,0.0,0.719246,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321758,0.0,0.0,0.0,0.5,0.5,0.0,0.066516,0.857143,0.0
0,11988,38,docid = GX000-04-0402532 inc = 1 prob = 0.0913272,0.031963,0.25,1.0,0.0,0.032026,0.0,0.0,0.0,0.0,0.0,0.730112,0.253387,1.0,0.0,0.740317,0.01382,0.178571,0.428571,0.0,0.013748,0.637848,0.670784,0.534196,0.77037,1.0,0.428643,0.334148,0.356012,0.879705,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.634485,0.675239,0.498788,0.777074,0.0,0.076923,0.0,1.0,1.0,0.954545
2,11988,39,docid = GX000-39-10370543 inc = 0.00301697423894129 prob = 0.0914436,0.038487,0.0,0.5,0.5,0.037908,0.0,0.0,0.0,0.0,0.0,0.749787,0.0,0.200521,0.5,0.758353,0.030077,0.25,0.714286,0.071429,0.030186,0.791746,0.6289,0.638734,0.693589,0.0,0.0,0.0,0.0,0.126397,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.783528,0.627814,0.603112,0.69751,0.0,0.153846,0.0,0.029475,0.005076,0.545455
0,11988,40,docid = GX017-91-5225515 inc = 0.00369970351253171 prob = 0.0836786,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724474,0.242437,0.799479,0.0,0.732924,0.0,0.321429,0.214286,0.142857,0.0,0.59988,0.456766,0.0,0.179167,0.545327,0.0,0.0,0.0,1.0,0.912984,0.990337,0.655138,0.0,0.0,0.0,0.0,0.216441,0.547553,0.0,0.49253,0.333333,0.120879,0.0,0.000261,0.005076,0.0
0,11988,41,docid = GX059-10-14768774 inc = 1 prob = 0.376403,0.515329,0.0,0.0,0.0,0.514379,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.248781,0.071429,0.071429,0.071429,0.248599,0.79302,0.751771,1.0,0.799389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784489,0.747481,1.0,0.798808,0.333333,0.065934,0.0,0.000621,0.005076,0.045455
0,11988,42,docid = GX097-34-5362363 inc = 0.000887044356609574 prob = 0.0897376,0.007175,0.0,0.0,1.0,0.006536,0.0,0.0,0.0,0.0,0.0,0.741108,0.0,0.0,1.0,0.752276,0.002965,0.035714,0.428571,1.0,0.003142,1.0,0.139552,0.372585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99236,0.0,1.0,0.0,1.0,0.117848,0.318736,0.0,1.0,1.0,0.0,0.001847,0.010152,0.090909
0,11988,43,docid = GX130-86-5589114 inc = 1 prob = 0.297692,0.294194,0.0,0.5,0.0,0.293464,0.0,0.0,0.0,0.0,0.0,0.574366,0.0,0.638384,0.0,0.580888,0.267702,0.0,1.0,0.071429,0.267801,0.329503,0.318987,0.569202,0.439485,0.0,0.0,0.0,0.0,0.31353,0.428013,0.377486,0.347992,0.0,0.0,0.0,0.0,0.333459,0.320293,0.526752,0.448354,0.0,0.0,0.0,0.0,0.0,0.0
2,11988,44,docid = GX231-04-10429380 inc = 1 prob = 0.76645,0.055447,1.0,0.0,0.0,0.056209,0.0,0.0,0.0,0.0,0.0,0.78194,1.0,0.0,0.0,0.793695,0.021207,1.0,0.214286,0.142857,0.021691,0.951859,1.0,0.874872,1.0,0.92678,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949486,1.0,0.879846,1.0,0.0,0.208791,0.0,0.046655,0.106599,1.0
0,11988,45,docid = GX267-69-14474056 inc = 0.00299321776220257 prob = 0.0963712,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.035714,0.0,0.142857,1.0,0.0,0.0,0.28928,0.184795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213949,0.195705,0.0,0.076923,0.0,0.000885,0.005076,0.0
0,12017,46,docid = GX003-68-7977837 inc = 0.0251078905745625 prob = 0.158558,0.064039,0.0,0.0,0.0,0.063116,0.0,0.0,0.0,0.0,0.0,0.484933,0.0,0.0,0.0,0.490809,0.047658,0.0,0.076923,0.0,0.047408,0.575999,0.874217,0.940998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561369,0.910214,0.964189,1.0,0.25,0.027027,0.0,0.040719,0.116279,0.0
0,12017,47,docid = GX018-60-13283951 inc = 0.00151670029789174 prob = 0.0897452,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620099,0.25,0.307692,0.166667,0.620118,0.038864,0.0,0.05483,0.068571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224106,0.452137,0.540924,0.25,0.135135,0.0,0.001544,0.0,0.142857
0,12017,48,docid = GX037-92-11219262 inc = 0.0019618367847864 prob = 0.089746,0.169458,0.0,0.0,0.0,0.168639,0.0,0.0,0.0,0.0,0.0,0.427524,0.0,0.0,0.0,0.432752,0.114717,0.0,1.0,0.5,0.114843,0.252675,0.353873,0.534988,0.547132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223791,0.500831,0.728878,0.776186,0.5,0.189189,0.0,0.005613,0.0,0.0
0,12017,49,docid = GX040-23-7232987 inc = 1 prob = 0.124963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474784,0.0,0.0,1.0,0.484318,0.0,1.0,0.153846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.318063,0.0,0.0,0.0,1.0,1.0,0.0,0.025687,0.023256,0.0
0,12017,50,docid = GX045-09-5225746 inc = 0.0178668176058036 prob = 0.129154,0.015764,0.0,0.0,0.0,0.014793,0.0,0.0,0.0,0.0,0.0,0.49171,0.0,0.0,0.0,0.497977,0.006849,0.5,0.0,0.5,0.006684,0.966532,1.0,0.629978,0.928857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951687,1.0,0.782319,0.957508,0.5,0.891892,0.0,0.0,0.0,0.0
0,12017,51,docid = GX069-64-1096993 inc = 1 prob = 0.107919,0.004926,1.0,0.0,0.0,0.005917,0.0,0.0,0.0,0.0,0.0,0.489575,1.0,0.0,0.0,0.502082,0.001623,0.5,0.384615,0.166667,0.001528,0.835675,0.51675,0.0,0.0,0.821059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87711,0.647728,0.469971,0.520995,0.25,0.189189,0.0,1.0,1.0,0.571429
0,12017,52,docid = GX235-72-15074533 inc = 1 prob = 0.378404,0.10936,1.0,1.0,0.0,0.112426,0.0,0.0,0.0,0.0,0.0,0.689624,1.0,1.0,0.0,0.706921,0.047395,0.25,0.461538,0.833333,0.047408,1.0,0.846942,0.924125,0.746786,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.895627,0.961127,0.879151,0.75,0.783784,0.0,0.042038,0.0,1.0
0,12017,53,docid = GX265-12-0968246 inc = 1 prob = 0.209052,0.607882,0.0,0.0,0.0,0.607495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.166667,1.0,0.585131,0.823285,1.0,0.7768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573263,0.871866,1.0,0.890653,0.0,0.0,0.0,0.00085,0.0,0.0
0,12021,54,docid = GX000-04-16714794 inc = 1 prob = 0.0897452,0.025506,0.0,0.0,0.0,0.025506,0.0,0.0,0.0,0.0,0.0,0.026202,0.0,0.0,0.0,0.026229,0.021982,0.0,0.25,0.0,0.021902,0.50241,0.367573,0.472932,0.429715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522276,0.380449,0.477998,0.443013,0.125,0.016393,0.0,0.0,0.0,0.16092
0,12021,55,docid = GX000-06-16334697 inc = 1 prob = 0.0928075,0.005277,0.333333,0.333333,1.0,0.008795,0.0,0.0,0.0,0.0,0.0,0.006261,0.412424,0.445235,1.0,0.010106,0.010219,0.181818,0.25,0.0625,0.01028,0.523861,0.376159,0.393681,0.426969,0.423275,0.215086,0.571388,0.161833,0.390345,0.243438,0.550424,0.159606,1.0,1.0,1.0,1.0,0.589879,0.424124,0.448639,0.468955,0.0,0.090164,0.0,1.0,1.0,1.0
